# Solver information
# Time        	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
6.65          	smoothSolver	1.399700e-03	9.981130e-08	532	true	smoothSolver	7.563960e-04	9.939290e-08	269	true	GAMG	1.370970e-02	1.042700e-04	1	true
6.65833       	smoothSolver	1.333570e-03	9.965260e-08	534	true	smoothSolver	7.385100e-04	9.937840e-08	270	true	GAMG	1.216300e-02	4.252410e-05	2	true
6.66667       	smoothSolver	1.391580e-03	9.964350e-08	533	true	smoothSolver	7.558820e-04	9.912280e-08	269	true	GAMG	7.115930e-03	2.666270e-05	2	true
6.675         	smoothSolver	1.413590e-03	9.973530e-08	537	true	smoothSolver	7.512240e-04	9.885020e-08	272	true	GAMG	7.171860e-03	2.601710e-05	2	true
6.68333       	smoothSolver	1.415410e-03	9.953500e-08	547	true	smoothSolver	7.446810e-04	9.873670e-08	280	true	GAMG	7.382370e-03	2.984250e-05	2	true
6.69167       	smoothSolver	1.275220e-03	9.955550e-08	545	true	smoothSolver	7.356500e-04	9.984340e-08	278	true	GAMG	8.383140e-03	2.500290e-05	2	true
6.7           	smoothSolver	1.424890e-03	9.981790e-08	548	true	smoothSolver	7.580020e-04	9.929100e-08	281	true	GAMG	9.052660e-03	3.667840e-05	2	true
6.70714       	smoothSolver	1.355650e-03	9.992110e-08	483	true	smoothSolver	6.903920e-04	9.898110e-08	245	true	GAMG	8.245740e-03	7.955350e-05	1	true
6.71429       	smoothSolver	1.366880e-03	9.918470e-08	482	true	smoothSolver	7.012590e-04	9.852780e-08	245	true	GAMG	8.816720e-03	3.280120e-05	2	true
6.72143       	smoothSolver	1.223590e-03	9.905320e-08	485	true	smoothSolver	6.454700e-04	9.985090e-08	246	true	GAMG	9.331180e-03	7.504620e-05	1	true
6.72857       	smoothSolver	1.061630e-03	9.940160e-08	492	true	smoothSolver	5.945430e-04	9.877730e-08	251	true	GAMG	9.943940e-03	3.597700e-05	2	true
6.73571       	smoothSolver	9.025560e-04	9.949170e-08	489	true	smoothSolver	5.818050e-04	9.980480e-08	248	true	GAMG	1.063790e-02	6.578120e-05	1	true
6.74286       	smoothSolver	9.516880e-04	9.882970e-08	491	true	smoothSolver	5.740370e-04	9.802590e-08	249	true	GAMG	1.026590e-02	4.396420e-05	2	true
6.75          	smoothSolver	9.488600e-04	9.890040e-08	491	true	smoothSolver	5.716220e-04	9.857810e-08	248	true	GAMG	1.119700e-02	8.108230e-05	1	true
6.75625       	smoothSolver	7.955990e-04	9.992690e-08	434	true	smoothSolver	5.128560e-04	9.929700e-08	215	true	GAMG	9.824180e-03	4.122550e-05	2	true
6.7625        	smoothSolver	8.761560e-04	9.945620e-08	443	true	smoothSolver	5.252600e-04	9.987590e-08	221	true	GAMG	9.513390e-03	7.801540e-05	1	true
6.76875       	smoothSolver	8.711730e-04	9.864370e-08	443	true	smoothSolver	5.307850e-04	9.950130e-08	220	true	GAMG	5.545230e-03	2.542890e-05	2	true
6.775         	smoothSolver	8.590820e-04	9.893280e-08	442	true	smoothSolver	5.242350e-04	9.885770e-08	219	true	GAMG	5.403140e-03	2.335640e-05	2	true
6.78125       	smoothSolver	8.507920e-04	9.955050e-08	441	true	smoothSolver	5.194840e-04	9.877550e-08	218	true	GAMG	5.526350e-03	2.234180e-05	2	true
6.7875        	smoothSolver	7.697220e-04	9.917230e-08	445	true	smoothSolver	5.126640e-04	9.909660e-08	221	true	GAMG	5.371890e-03	2.474920e-05	2	true
6.79375       	smoothSolver	8.214900e-04	9.948900e-08	445	true	smoothSolver	5.243740e-04	9.996280e-08	220	true	GAMG	5.309550e-03	2.198570e-05	2	true
6.8           	smoothSolver	8.233270e-04	9.929740e-08	444	true	smoothSolver	5.280950e-04	9.882160e-08	219	true	GAMG	6.021290e-03	2.508720e-05	2	true
6.80556       	smoothSolver	7.842350e-04	9.859900e-08	400	true	smoothSolver	4.936290e-04	9.808550e-08	194	true	GAMG	5.833400e-03	1.783620e-05	2	true
6.81111       	smoothSolver	7.849120e-04	9.981370e-08	399	true	smoothSolver	4.901090e-04	9.905700e-08	193	true	GAMG	6.254600e-03	2.420700e-05	2	true
6.81667       	smoothSolver	8.008240e-04	9.999020e-08	405	true	smoothSolver	4.952850e-04	9.911840e-08	198	true	GAMG	6.549860e-03	1.747410e-05	2	true
6.82222       	smoothSolver	9.182850e-04	9.986890e-08	405	true	smoothSolver	5.104960e-04	9.778540e-08	198	true	GAMG	7.204750e-03	2.747520e-05	2	true
6.82778       	smoothSolver	8.297410e-04	9.952090e-08	404	true	smoothSolver	4.978220e-04	9.982400e-08	196	true	GAMG	6.801580e-03	6.299680e-05	1	true
6.83333       	smoothSolver	1.394510e-03	9.840800e-08	406	true	smoothSolver	5.764110e-04	9.901300e-08	197	true	GAMG	6.835480e-03	2.317770e-05	2	true
6.83889       	smoothSolver	1.622240e-03	9.927050e-08	412	true	smoothSolver	6.762320e-04	9.984220e-08	202	true	GAMG	7.244660e-03	6.859250e-05	1	true
6.84444       	smoothSolver	1.720130e-03	9.847030e-08	412	true	smoothSolver	6.988970e-04	9.894680e-08	202	true	GAMG	7.180090e-03	2.406630e-05	2	true
6.85          	smoothSolver	1.750030e-03	9.839810e-08	411	true	smoothSolver	6.824620e-04	9.804460e-08	202	true	GAMG	7.527780e-03	6.694680e-05	1	true
6.855         	smoothSolver	1.703400e-03	9.957950e-08	475	true	smoothSolver	6.456050e-04	9.809350e-08	235	true	GAMG	6.693870e-03	2.288370e-05	2	true
6.86          	smoothSolver	1.696760e-03	9.927990e-08	507	true	smoothSolver	6.527620e-04	9.943370e-08	249	true	GAMG	7.237480e-03	6.805980e-05	1	true
6.865         	smoothSolver	1.520850e-03	9.983130e-08	526	true	smoothSolver	6.229700e-04	9.827970e-08	257	true	GAMG	7.567370e-03	2.505910e-05	2	true
6.87          	smoothSolver	1.421260e-03	9.982000e-08	534	true	smoothSolver	6.174590e-04	9.977690e-08	259	true	GAMG	6.956430e-03	6.034410e-05	1	true
6.875         	smoothSolver	1.378580e-03	9.956300e-08	536	true	smoothSolver	6.244700e-04	9.941520e-08	259	true	GAMG	4.747910e-03	1.667940e-05	2	true
6.88          	smoothSolver	1.383090e-03	9.963460e-08	545	true	smoothSolver	6.343900e-04	9.980010e-08	263	true	GAMG	4.420190e-03	1.638870e-05	2	true
6.885         	smoothSolver	1.358350e-03	9.947170e-08	547	true	smoothSolver	6.190510e-04	9.981010e-08	263	true	GAMG	4.459380e-03	1.536820e-05	2	true
6.89          	smoothSolver	1.087720e-03	9.951590e-08	541	true	smoothSolver	5.612150e-04	9.809150e-08	261	true	GAMG	4.492490e-03	1.650950e-05	2	true
6.895         	smoothSolver	1.232730e-03	9.935790e-08	545	true	smoothSolver	5.775870e-04	9.826100e-08	262	true	GAMG	4.664760e-03	1.557380e-05	2	true
6.9           	smoothSolver	1.151440e-03	9.980120e-08	536	true	smoothSolver	5.871140e-04	9.962390e-08	257	true	GAMG	4.727980e-03	1.834820e-05	2	true
6.90455       	smoothSolver	1.209910e-03	9.971750e-08	488	true	smoothSolver	5.740820e-04	9.940500e-08	233	true	GAMG	4.409480e-03	1.393240e-05	2	true
6.90909       	smoothSolver	1.036950e-03	9.875590e-08	495	true	smoothSolver	5.377990e-04	9.788030e-08	236	true	GAMG	4.825140e-03	1.943980e-05	2	true
6.91364       	smoothSolver	1.148360e-03	9.970200e-08	492	true	smoothSolver	5.576070e-04	9.799870e-08	235	true	GAMG	4.759550e-03	1.292030e-05	2	true
6.91818       	smoothSolver	1.100800e-03	9.992560e-08	490	true	smoothSolver	5.610950e-04	9.864680e-08	234	true	GAMG	5.102010e-03	1.915640e-05	2	true
6.92273       	smoothSolver	1.089920e-03	9.941710e-08	487	true	smoothSolver	5.632230e-04	9.777130e-08	233	true	GAMG	5.154290e-03	1.319370e-05	2	true
6.92727       	smoothSolver	1.081160e-03	9.944400e-08	486	true	smoothSolver	5.631150e-04	9.931140e-08	232	true	GAMG	5.168960e-03	1.980490e-05	2	true
6.93182       	smoothSolver	1.057490e-03	9.904380e-08	483	true	smoothSolver	5.586590e-04	9.938400e-08	230	true	GAMG	5.401730e-03	4.985980e-05	1	true
6.93636       	smoothSolver	1.078050e-03	9.973290e-08	483	true	smoothSolver	5.599590e-04	9.955860e-08	231	true	GAMG	5.534460e-03	2.080220e-05	2	true
6.94091       	smoothSolver	9.822340e-04	9.920650e-08	488	true	smoothSolver	5.466710e-04	9.956870e-08	232	true	GAMG	5.557060e-03	1.302350e-05	2	true
6.94545       	smoothSolver	1.112820e-03	9.950780e-08	486	true	smoothSolver	5.850680e-04	9.823380e-08	232	true	GAMG	5.810000e-03	1.835980e-05	2	true
6.95          	smoothSolver	9.809670e-04	9.911570e-08	483	true	smoothSolver	5.510590e-04	9.859620e-08	230	true	GAMG	5.754640e-03	5.060950e-05	1	true
6.95455       	smoothSolver	1.040560e-03	9.933040e-08	483	true	smoothSolver	5.475370e-04	9.864920e-08	231	true	GAMG	5.715820e-03	2.077610e-05	2	true
6.95909       	smoothSolver	1.036210e-03	9.992260e-08	480	true	smoothSolver	5.466010e-04	9.956430e-08	229	true	GAMG	6.023960e-03	5.575250e-05	1	true
6.96364       	smoothSolver	1.047060e-03	9.904910e-08	480	true	smoothSolver	5.484520e-04	9.946830e-08	229	true	GAMG	6.010320e-03	2.112890e-05	2	true
6.96818       	smoothSolver	1.035720e-03	9.873970e-08	478	true	smoothSolver	5.518390e-04	9.849690e-08	228	true	GAMG	6.195700e-03	5.166480e-05	1	true
6.97273       	smoothSolver	1.066370e-03	9.968850e-08	478	true	smoothSolver	5.598390e-04	9.916560e-08	229	true	GAMG	6.327280e-03	2.299410e-05	2	true
6.97727       	smoothSolver	1.042500e-03	9.961040e-08	476	true	smoothSolver	5.612370e-04	9.821850e-08	228	true	GAMG	6.711650e-03	5.382130e-05	1	true
6.98182       	smoothSolver	1.052120e-03	9.897930e-08	476	true	smoothSolver	5.664440e-04	9.824540e-08	228	true	GAMG	6.937490e-03	2.663590e-05	2	true
6.98636       	smoothSolver	9.856220e-04	9.946870e-08	475	true	smoothSolver	5.561310e-04	9.824160e-08	228	true	GAMG	6.716990e-03	1.446850e-05	2	true
6.99091       	smoothSolver	1.009530e-03	9.983440e-08	473	true	smoothSolver	5.648970e-04	9.771720e-08	227	true	GAMG	4.626260e-03	1.314410e-05	2	true
6.99545       	smoothSolver	1.035420e-03	9.929630e-08	473	true	smoothSolver	5.741890e-04	9.793890e-08	227	true	GAMG	4.581540e-03	1.611520e-05	2	true
7             	smoothSolver	1.042770e-03	9.861170e-08	473	true	smoothSolver	5.749620e-04	9.845000e-08	227	true	GAMG	4.622000e-03	1.316180e-05	2	true
7.00455       	smoothSolver	1.036790e-03	9.909270e-08	471	true	smoothSolver	5.758610e-04	9.814390e-08	226	true	GAMG	4.390620e-03	1.570130e-05	2	true
7.00909       	smoothSolver	1.049470e-03	9.998440e-08	470	true	smoothSolver	5.850430e-04	9.834950e-08	226	true	GAMG	4.455350e-03	1.302990e-05	2	true
7.01364       	smoothSolver	9.940560e-04	9.961050e-08	470	true	smoothSolver	5.760910e-04	9.917590e-08	226	true	GAMG	4.669850e-03	1.671660e-05	2	true
7.01818       	smoothSolver	1.029110e-03	9.865620e-08	469	true	smoothSolver	5.991170e-04	9.905990e-08	225	true	GAMG	4.827290e-03	1.370750e-05	2	true
7.02273       	smoothSolver	1.048360e-03	9.942580e-08	468	true	smoothSolver	6.089820e-04	9.918750e-08	225	true	GAMG	4.607600e-03	1.797930e-05	2	true
7.02727       	smoothSolver	1.061700e-03	9.908040e-08	468	true	smoothSolver	5.967610e-04	9.765910e-08	226	true	GAMG	4.542590e-03	1.332500e-05	2	true
7.03182       	smoothSolver	1.047940e-03	9.965850e-08	466	true	smoothSolver	5.996230e-04	9.752700e-08	225	true	GAMG	4.774370e-03	1.886970e-05	2	true
7.03636       	smoothSolver	1.059500e-03	9.869880e-08	466	true	smoothSolver	6.004150e-04	9.745870e-08	225	true	GAMG	5.271310e-03	1.274860e-05	2	true
7.04091       	smoothSolver	1.011430e-03	9.862160e-08	466	true	smoothSolver	5.933250e-04	9.865040e-08	225	true	GAMG	5.762990e-03	2.360200e-05	2	true
7.04545       	smoothSolver	1.049990e-03	9.893720e-08	471	true	smoothSolver	5.987910e-04	9.793460e-08	227	true	GAMG	5.425780e-03	1.247720e-05	2	true
7.05          	smoothSolver	1.087660e-03	9.911850e-08	470	true	smoothSolver	6.080040e-04	9.961650e-08	227	true	GAMG	5.488130e-03	2.018520e-05	2	true
7.05455       	smoothSolver	1.069000e-03	9.950080e-08	467	true	smoothSolver	6.107790e-04	9.826640e-08	226	true	GAMG	5.681270e-03	5.170480e-05	1	true
7.05909       	smoothSolver	1.091750e-03	9.888440e-08	473	true	smoothSolver	6.282660e-04	9.789140e-08	229	true	GAMG	5.873890e-03	2.175150e-05	2	true
7.06364       	smoothSolver	1.105070e-03	9.882180e-08	470	true	smoothSolver	6.428740e-04	9.998920e-08	227	true	GAMG	6.185090e-03	5.495500e-05	1	true
7.06818       	smoothSolver	1.117310e-03	9.992930e-08	474	true	smoothSolver	6.377940e-04	9.868060e-08	230	true	GAMG	6.054030e-03	2.007480e-05	2	true
7.07273       	smoothSolver	1.130600e-03	9.949120e-08	478	true	smoothSolver	6.289380e-04	9.890570e-08	232	true	GAMG	6.321680e-03	5.000500e-05	1	true
7.07727       	smoothSolver	1.155360e-03	9.896150e-08	484	true	smoothSolver	6.468310e-04	9.828760e-08	236	true	GAMG	6.555500e-03	2.074230e-05	2	true
7.08182       	smoothSolver	1.250330e-03	9.941070e-08	575	true	smoothSolver	6.528870e-04	9.831960e-08	280	true	GAMG	6.425910e-03	5.107530e-05	1	true
7.08636       	smoothSolver	1.234960e-03	9.963870e-08	535	true	smoothSolver	6.432070e-04	9.771060e-08	259	true	GAMG	6.400680e-03	1.984940e-05	2	true
7.09091       	smoothSolver	1.217730e-03	9.952170e-08	512	true	smoothSolver	6.349570e-04	9.887660e-08	247	true	GAMG	7.159230e-03	5.210000e-05	1	true
7.09545       	smoothSolver	1.227950e-03	9.913430e-08	496	true	smoothSolver	6.349970e-04	9.977080e-08	239	true	GAMG	7.534890e-03	2.197510e-05	2	true
7.1           	smoothSolver	1.219080e-03	9.928160e-08	483	true	smoothSolver	6.405810e-04	9.940220e-08	233	true	GAMG	7.054690e-03	6.221850e-05	1	true
7.10417       	smoothSolver	1.145340e-03	9.996900e-08	432	true	smoothSolver	5.955720e-04	9.901180e-08	208	true	GAMG	5.789830e-03	1.546730e-05	2	true
7.10833       	smoothSolver	1.153370e-03	9.942890e-08	425	true	smoothSolver	6.175500e-04	9.889920e-08	205	true	GAMG	4.678250e-03	1.478680e-05	2	true
7.1125        	smoothSolver	1.137120e-03	9.990300e-08	418	true	smoothSolver	6.169600e-04	9.865030e-08	202	true	GAMG	4.214550e-03	1.346440e-05	2	true
7.11667       	smoothSolver	1.135480e-03	9.830030e-08	413	true	smoothSolver	6.137870e-04	9.977340e-08	199	true	GAMG	4.793840e-03	1.642140e-05	2	true
7.12083       	smoothSolver	1.121290e-03	9.948840e-08	407	true	smoothSolver	6.018610e-04	9.852790e-08	197	true	GAMG	4.050620e-03	1.292620e-05	2	true
7.125         	smoothSolver	1.141590e-03	9.905470e-08	403	true	smoothSolver	6.147910e-04	9.690440e-08	196	true	GAMG	4.052260e-03	1.503940e-05	2	true
7.12917       	smoothSolver	1.079940e-03	9.840960e-08	399	true	smoothSolver	5.865500e-04	9.945660e-08	193	true	GAMG	4.086050e-03	1.460510e-05	2	true
7.13333       	smoothSolver	1.095550e-03	9.821660e-08	395	true	smoothSolver	5.798760e-04	9.718520e-08	192	true	GAMG	3.899500e-03	1.531480e-05	2	true
7.1375        	smoothSolver	1.119590e-03	9.806350e-08	392	true	smoothSolver	5.865710e-04	9.721660e-08	191	true	GAMG	4.230000e-03	1.223810e-05	2	true
7.14167       	smoothSolver	1.095510e-03	9.913600e-08	388	true	smoothSolver	5.740070e-04	9.832210e-08	189	true	GAMG	4.795080e-03	1.748830e-05	2	true
7.14583       	smoothSolver	1.119270e-03	9.807930e-08	386	true	smoothSolver	5.814570e-04	9.916110e-08	188	true	GAMG	4.601940e-03	1.349020e-05	2	true
7.15          	smoothSolver	1.096400e-03	9.805830e-08	383	true	smoothSolver	5.821900e-04	9.733860e-08	187	true	GAMG	4.955260e-03	1.804170e-05	2	true
7.15417       	smoothSolver	1.118930e-03	9.988830e-08	380	true	smoothSolver	5.977970e-04	9.898680e-08	186	true	GAMG	5.179570e-03	1.214330e-05	2	true
7.15833       	smoothSolver	1.467490e-03	9.825680e-08	379	true	smoothSolver	6.917990e-04	9.809340e-08	187	true	GAMG	5.401920e-03	1.882020e-05	2	true
7.1625        	smoothSolver	1.246560e-03	9.897510e-08	379	true	smoothSolver	6.217920e-04	9.727340e-08	189	true	GAMG	5.308160e-03	1.226200e-05	2	true
7.16667       	smoothSolver	1.261820e-03	9.852440e-08	375	true	smoothSolver	6.281620e-04	9.845670e-08	185	true	GAMG	5.488050e-03	1.929710e-05	2	true
7.17083       	smoothSolver	1.265550e-03	9.882370e-08	372	true	smoothSolver	6.248080e-04	9.937050e-08	183	true	GAMG	5.150390e-03	4.555860e-05	1	true
7.175         	smoothSolver	1.200140e-03	9.808920e-08	370	true	smoothSolver	5.950720e-04	9.811460e-08	182	true	GAMG	5.289510e-03	1.868690e-05	2	true
7.17917       	smoothSolver	1.243920e-03	9.969360e-08	367	true	smoothSolver	6.045140e-04	9.817850e-08	181	true	GAMG	5.671900e-03	5.436640e-05	1	true
7.18333       	smoothSolver	1.194270e-03	9.982200e-08	365	true	smoothSolver	5.885380e-04	9.800480e-08	180	true	GAMG	5.380640e-03	1.823340e-05	2	true
7.1875        	smoothSolver	1.169350e-03	9.816830e-08	364	true	smoothSolver	5.859500e-04	9.833730e-08	179	true	GAMG	5.578080e-03	5.163340e-05	1	true
7.19167       	smoothSolver	1.157170e-03	9.887700e-08	362	true	smoothSolver	5.914770e-04	9.886450e-08	178	true	GAMG	5.716010e-03	2.230300e-05	2	true
7.19583       	smoothSolver	1.152570e-03	9.984110e-08	360	true	smoothSolver	5.889790e-04	9.956720e-08	177	true	GAMG	5.861460e-03	4.793880e-05	1	true
7.2           	smoothSolver	1.145060e-03	9.900810e-08	359	true	smoothSolver	5.868780e-04	9.699690e-08	177	true	GAMG	6.023440e-03	2.002190e-05	2	true
7.20455       	smoothSolver	1.193850e-03	9.830130e-08	390	true	smoothSolver	6.259940e-04	9.940200e-08	192	true	GAMG	6.256270e-03	5.507430e-05	1	true
7.20909       	smoothSolver	1.185280e-03	9.920950e-08	388	true	smoothSolver	6.189280e-04	9.991230e-08	191	true	GAMG	6.285540e-03	2.328530e-05	2	true
7.21364       	smoothSolver	1.174130e-03	9.850110e-08	387	true	smoothSolver	6.159010e-04	9.737430e-08	191	true	GAMG	6.189700e-03	1.143280e-05	2	true
7.21818       	smoothSolver	1.121580e-03	9.904990e-08	385	true	smoothSolver	6.028200e-04	9.813460e-08	189	true	GAMG	5.608410e-03	1.842030e-05	2	true
7.22273       	smoothSolver	1.084650e-03	9.854350e-08	384	true	smoothSolver	5.919950e-04	9.824910e-08	188	true	GAMG	4.919770e-03	1.393000e-05	2	true
7.22727       	smoothSolver	1.127220e-03	9.905630e-08	383	true	smoothSolver	5.968590e-04	9.847080e-08	188	true	GAMG	4.679050e-03	1.650980e-05	2	true
7.23182       	smoothSolver	1.134140e-03	9.903610e-08	382	true	smoothSolver	5.989620e-04	9.970120e-08	187	true	GAMG	4.271150e-03	1.589000e-05	2	true
7.23636       	smoothSolver	1.088290e-03	9.947710e-08	380	true	smoothSolver	5.851300e-04	9.946010e-08	185	true	GAMG	4.207100e-03	1.545580e-05	2	true
7.24091       	smoothSolver	1.057340e-03	9.931260e-08	379	true	smoothSolver	5.720230e-04	9.981190e-08	184	true	GAMG	4.567100e-03	2.203580e-05	2	true
7.24545       	smoothSolver	1.105000e-03	9.886250e-08	379	true	smoothSolver	5.765410e-04	9.838210e-08	185	true	GAMG	4.415230e-03	1.565600e-05	2	true
7.25          	smoothSolver	1.063830e-03	9.909230e-08	377	true	smoothSolver	5.631460e-04	9.753950e-08	183	true	GAMG	4.910690e-03	1.821630e-05	2	true
7.25455       	smoothSolver	1.029140e-03	9.917390e-08	376	true	smoothSolver	5.549620e-04	9.794140e-08	182	true	GAMG	4.892710e-03	1.426020e-05	2	true
7.25909       	smoothSolver	1.071770e-03	9.943490e-08	376	true	smoothSolver	5.678020e-04	9.763680e-08	183	true	GAMG	5.159210e-03	1.841350e-05	2	true
7.26364       	smoothSolver	1.038480e-03	9.941490e-08	374	true	smoothSolver	5.469290e-04	9.914300e-08	180	true	GAMG	5.062910e-03	1.436090e-05	2	true
7.26818       	smoothSolver	1.009170e-03	9.955390e-08	373	true	smoothSolver	5.533150e-04	9.973790e-08	179	true	GAMG	5.647570e-03	1.964490e-05	2	true
7.27273       	smoothSolver	1.055090e-03	9.858350e-08	374	true	smoothSolver	5.625580e-04	9.753620e-08	181	true	GAMG	5.337630e-03	1.417430e-05	2	true
7.27727       	smoothSolver	1.020130e-03	9.830510e-08	372	true	smoothSolver	5.511610e-04	9.830550e-08	178	true	GAMG	5.605740e-03	1.752910e-05	2	true
7.28182       	smoothSolver	9.955530e-04	9.865670e-08	371	true	smoothSolver	5.392430e-04	9.914810e-08	177	true	GAMG	5.388310e-03	1.353230e-05	2	true
7.28636       	smoothSolver	9.844030e-04	9.885740e-08	370	true	smoothSolver	5.391770e-04	9.963460e-08	176	true	GAMG	5.518570e-03	1.835550e-05	2	true
7.29091       	smoothSolver	1.030580e-03	9.855950e-08	371	true	smoothSolver	5.538460e-04	9.884280e-08	178	true	GAMG	5.720500e-03	1.418440e-05	2	true
7.29545       	smoothSolver	1.005410e-03	9.962760e-08	368	true	smoothSolver	5.567790e-04	9.862720e-08	175	true	GAMG	5.861380e-03	1.978490e-05	2	true
7.3           	smoothSolver	9.790210e-04	9.830310e-08	368	true	smoothSolver	5.360360e-04	9.971780e-08	174	true	GAMG	5.808140e-03	1.527070e-05	2	true
7.30417       	smoothSolver	9.256290e-04	9.841020e-08	337	true	smoothSolver	5.207300e-04	9.932710e-08	158	true	GAMG	5.282400e-03	1.516540e-05	2	true
7.30833       	smoothSolver	9.157640e-04	9.905960e-08	336	true	smoothSolver	5.118420e-04	9.714870e-08	158	true	GAMG	5.211250e-03	1.433340e-05	2	true
7.3125        	smoothSolver	9.119860e-04	9.974160e-08	335	true	smoothSolver	5.003000e-04	9.821020e-08	157	true	GAMG	5.210680e-03	1.502830e-05	2	true
7.31667       	smoothSolver	9.548700e-04	9.908980e-08	337	true	smoothSolver	4.993060e-04	9.690800e-08	160	true	GAMG	5.014010e-03	1.359150e-05	2	true
7.32083       	smoothSolver	9.320380e-04	9.966250e-08	334	true	smoothSolver	4.949170e-04	9.865830e-08	156	true	GAMG	5.073720e-03	1.555170e-05	2	true
7.325         	smoothSolver	9.027640e-04	9.887960e-08	334	true	smoothSolver	4.922220e-04	9.751550e-08	156	true	GAMG	4.822850e-03	1.593320e-05	2	true
7.32917       	smoothSolver	8.938510e-04	9.979170e-08	333	true	smoothSolver	4.936260e-04	9.900090e-08	155	true	GAMG	4.626250e-03	1.198430e-05	2	true
7.33333       	smoothSolver	8.906630e-04	9.878080e-08	333	true	smoothSolver	4.920520e-04	9.719990e-08	155	true	GAMG	4.442200e-03	1.398370e-05	2	true
